N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,8.999999999999999e-05,4176.0,2.986,10.0
20,0.00037,4172.0,4.055,20.0
30,0.00094,4156.0,4.758,30.0
40,0.0018700000000000001,4188.0,5.299,40.0
50,0.00311,3192.0,5.769,50.0
60,0.00408,3144.0,6.162,60.0
70,0.00457,4144.0,6.528,70.0
80,0.00902,4168.0,6.806,80.0
90,0.01188,3108.0,7.077,90.0
100,0.0156,3124.0,7.353,100.0
200,0.06688,3168.0,9.134,200.0
300,0.1955,4152.0,10.234,300.0
400,0.36841,3108.0,11.076,400.0
500,0.5127999999999999,3132.0,11.724,500.0
600,0.8834099999999999,3108.0,12.239,600.0
700,1.1254300000000002,3136.0,12.691,700.0
800,1.38428,3108.0,13.096,800.0
900,2.1501900000000003,3108.0,13.442,900.0
1000,2.9045199999999998,3144.0,13.781,1000.0
1200,2.93445,4180.0,14.332,1200.0
